Area Name,Time Period,Main road accessibility,Local roads density,Motorcycles density,Vehicles density,Active companies rate,Municipality employment rate,Unemployed rate,Transport and storage investments rate,Doctors accessibility,Preschool children enrollment rate,Tourists Arrivals,GVA Per Capita Normalized
Sombor,2017,3.657661692,0.028143914,0.685855263,17.01315789,13.99253731,0.388666881,72,0.049353234,3.3,2.498346977,12335,0.030206065
Sombor,2018,3.724158767,0.114868421,0.612664474,17.19572368,15.93715775,0.404333732,63,0.051663582,3.3,2.640079681,13132,-0.033603871
Sombor,2019,3.769956163,0.114868421,1.021381579,17.82730263,13.39331226,0.41836895,61,1.361058722,3.4,2.749716232,13698,-0.04588022
Sombor,2020,3.819062004,0.114868421,1.079769737,18.46299342,13.606496,0.430266944,69,0,3.6,2.840822733,6602,-0.007990514
Sombor,2021,3.782174264,0.105123355,1.074013158,18.86595395,13.92797769,0.439395478,68,0,3.5,2.888842176,11652,-0.007197449
Apatin,2011,2.260973085,0.090060526,0.586842105,15.30263158,8.45410628,0.302482163,132,6.032643202,1.4,2.502502085,6730,0.458281101
Apatin,2012,2.288853181,0.090060526,0.721052632,15.47368421,8.558354001,0.285480823,131,3.796625563,1.4,2.472003406,6706,0.3681964
Apatin,2013,2.531626346,0.090060526,0.765789474,15.79736842,8.864559421,0.281440241,140,1.94836659,1.3,2.420627998,7110,0.248953702
Apatin,2014,2.559924291,0.090060526,0.768421053,15.82105263,8.999357189,0.278577117,135,0.741482751,1.2,2.502115342,6744,0.084246193
Apatin,2015,2.588955504,0.090060526,0.773684211,16.14210526,9.281999422,0.320526002,132,1.47493499,1.3,2.521365589,7530,0.038619589
Apatin,2016,2.616645373,0.090060526,0.765789474,16.61578947,9.600292024,0.313243065,128,0.144551926,1.3,2.279633867,7007,-0.03085766
Apatin,2017,2.339801527,0.193684211,0.797368421,17.24736842,9.739181761,0.31718111,116,0,1.1,2.286111755,8502,0.030686733
Apatin,2018,2.370142003,0.090060526,0.839473684,17.30526316,11.36023916,0.331924615,110,0,1.3,2.568835455,10336,-0.102286382
Apatin,2019,2.403554646,0.090060526,1.45,17.91315789,10.19402759,0.32068101,92,0,1.2,2.634836852,10630,-0.079793509
Apatin,2020,2.435582351,0.090060526,1.684210526,18.59210526,10.25306248,0.336802046,97,0,1.2,2.514230114,6184,-0.119691344
Apatin,2021,2.435582351,0.090060526,1.736842105,18.96578947,10.53083194,0.330306332,102,0.005382425,1.2,2.781971691,8142,-0.118033435
Kula,2011,3.220641808,0.153014553,0.374220374,16.88357588,8.585284359,0.274557469,129,0.118974115,1.3,2.564684162,1962,-0.044827209
Kula,2012,4.79998123,0.153014553,0.536382536,17.35343035,8.634241336,0.238080377,139,0.118974115,1.3,2.599703584,1222,-0.091424147
Kula,2013,4.857753503,0.153014553,0.638253638,17.85446985,9.142721444,0.239524549,147,0.118974115,1.4,2.551638667,1263,-0.127787896
Kula,2014,4.918844831,0.153014553,0.715176715,18.12474012,9.786712194,0.233740129,139,2.065982158,1.1,2.548446069,1111,-0.270729203
Kula,2015,4.980281416,0.153014553,0.706860707,18.30561331,9.932323872,0.269386564,133,2.37769609,1.1,2.743586069,1324,-0.208006975
Kula,2016,5.044636252,0.153014553,0.72972973,18.85239085,10.55487053,0.27381659,120,3.592626387,1.1,2.926249818,944,-0.119028294
Kula,2017,3.392859818,0.092723493,0.704781705,19.65280665,10.9599301,0.295064054,98,7.419598053,1.1,2.924161472,891,-0.158183683
Kula,2018,3.431063647,0.153014553,0.650727651,19.79417879,13.30505693,0.302813397,85,2.20157035,1,2.965266191,861,-0.2227393
Kula,2019,3.472088092,0.153014553,0.825363825,20.48648649,11.54799315,0.308081004,76,6.112669579,1,3.161255243,556,-0.21570884
Kula,2020,3.518017085,0.153014553,0.82952183,21.60706861,11.77841056,0.31406361,74,2.158141341,1,3.302392344,173,-0.174331113
Kula,2021,3.518017085,0.153014553,0.794178794,21.9043659,11.9576358,0.326696905,68,1.288139602,1,3.349959117,235,-0.173396646
Odžaci,2011,3.685357638,0.108515815,0.330900243,13.16058394,8.652004491,0.247304373,158,0.093348539,1.5,1.693445869,0,-0.268504821
Odžaci,2012,3.743333445,0.108515815,0.372262774,13.57664234,8.284976353,0.24930721,155,0.093348539,1.5,1.855072464,15,-0.307074339
Odžaci,2013,5.669630387,0.108515815,0.364963504,13.7080292,9.061488673,0.259281348,146,0,1.5,1.91586116,251,-0.294260728
Odžaci,2014,5.7600886,0.108515815,0.452554745,14.30900243,9.690593203,0.286085098,134,0,1.5,2.044474699,46,-0.217990266
Odžaci,2015,5.842999579,0.108515815,0.486618005,14.63017032,10.18115433,0.311594958,124,0,1.3,2.20538408,153,-0.121772016
Odžaci,2016,5.916530395,0.108515815,0.450121655,15.4379562,10.0604337,0.339893617,128,0,1.2,2.327072083,58,-0.07610092
Odžaci,2017,3.917473457,0.335571776,0.484184915,15.99026764,10.47327695,0.359084484,102,0.08569372,1.4,2.328547894,21,0.013254122
Odžaci,2018,4.179479695,0.122384428,0.469586375,16.24574209,12.80694713,0.38656957,93,0.01142044,1.4,2.495044832,6,-0.111286075
Odžaci,2019,4.234169963,0.122384428,0.805352798,17.09489051,11.82863268,0.402094122,80,0,1.3,2.495856027,60,-0.204511158
Odžaci,2020,4.289025349,0.122384428,0.822384428,17.73722628,12.09420751,0.411124054,78,0,1.2,2.570613409,219,-0.251077327
Odžaci,2021,4.289025349,0.122384428,0.819951338,18.30900243,12.16175129,0.43745907,83,2.21340073,1,2.693189964,692,-0.250756243
Pančevo,2011,1.114261412,0.084457672,1.072751323,37.30952381,13.60929969,0.369729306,93,0.651873161,2.8,2.536038342,394,-0.054767688
Pančevo,2012,1.119056917,0.084457672,1.587301587,38.25,13.18786814,0.357931564,94,0.651873161,2.8,2.576263264,1673,0.03147967
Pančevo,2013,1.133216863,0.105383598,1.791005291,39.02116402,13.93560396,0.359419847,95,0.651873161,2.7,2.735852604,1038,0.050034254
Pančevo,2014,1.023169662,0.086904762,1.706349206,39.31084656,14.47386754,0.364158886,91,0.651873161,2.7,2.703742204,1028,0.094896323
Pančevo,2015,1.037026061,0.088412698,1.58994709,39.58333333,15.01457006,0.355292922,87,1.206203388,2.7,2.690072639,1029,0.139291296
Pančevo,2016,1.042268203,0.088412698,1.543650794,40.68783069,15.45449281,0.357548129,86,3.319439733,2.6,2.706608812,1190,0.307261669
Pančevo,2017,1.169772601,0.088412698,1.621693122,42.03306878,15.80246093,0.368699081,74,2.388248685,2.7,2.751084418,2666,0.453368231
Pančevo,2018,1.173682894,0.088412698,1.44973545,42.75132275,18.89796599,0.375659183,69,2.022690897,2.8,2.843680341,3625,0.382874334
Pančevo,2019,1.178112109,0.088412698,1.617724868,44.75793651,15.37959484,0.390908975,56,0.916600423,1.9,2.837776194,6352,0.21311084
Pančevo,2020,1.183439662,0.088412698,1.810846561,47.24603175,15.75173782,0.41212285,53,1.479553841,2.8,2.851628641,4569,0.206677506
Pančevo,2021,1.183439662,0.088412698,1.902116402,48.95502646,16.11333497,0.429728814,50,7.079694998,2.9,3.016392655,6874,0.20015351
Alibunar,2011,4.092463208,0.017093023,0.139534884,6.425249169,8.324661811,0.188152264,142,0.256560667,1.5,2.169104332,693,-0.191746023
Alibunar,2012,6.242383175,0.086490033,0.382059801,6.777408638,7.980725794,0.197837344,146,0.256560667,1.5,2.355421687,547,-0.119152485
Alibunar,2013,2.640512247,0.017093023,0.426910299,6.973421927,8.943998374,0.199489085,154,0.256560667,1.3,2.407079646,403,-0.229361538
Alibunar,2014,2.673664711,0.017093023,0.401993355,7.048172757,9.159205516,0.19157299,152,0.256560667,1.3,2.427102238,648,-0.314569091
Alibunar,2015,2.702871411,0.017093023,0.38372093,7.151162791,9.259259259,0.261834438,152,0,1.4,2.515010833,376,-0.298729136
Alibunar,2016,2.735456699,0.017093023,0.378737542,7.397009967,9.528823375,0.270806242,139,0,1.3,2.656584751,990,-0.310172487
Alibunar,2017,5.457407703,0.017093023,0.34717608,7.740863787,10.4416387,0.287667827,113,0,1.1,2.673299101,1658,-0.291703787
Alibunar,2018,5.526596893,0.017093023,0.303986711,7.779069767,11.81484678,0.289108743,99,0,1.2,2.908113392,1265,-0.206381856
Alibunar,2019,4.831293037,0.017093023,0.287375415,8.117940199,10.82085474,0.296962396,99,0,1.2,3.122905028,316,-0.184452316
Alibunar,2020,4.89279389,0.017093023,0.322259136,8.544850498,11.06929378,0.315628549,97,0,1.2,3.058319605,131,-0.09960141
Alibunar,2021,4.89279389,0.017093023,0.312292359,8.644518272,11.61811753,0.327174203,94,0,1.5,3.150033267,204,-0.099186577
BelaCrkva,2011,4.955833429,0.111614731,0.521246459,9.917847025,8.145004015,0.207821509,196,2.010382012,2,1.369581866,1059,-0.301376405
BelaCrkva,2012,6.158805762,0.111614731,0.583569405,10.21529745,7.318773234,0.208227527,212,2.465715628,2,1.418430884,192,-0.272609556
BelaCrkva,2013,4.674768111,0.111614731,0.614730878,10.36827195,7.749207467,0.210957016,212,2.465715628,2.1,1.465705128,136,-0.25216195
BelaCrkva,2014,4.727499406,0.111614731,0.674220963,10.41926346,7.895986701,0.218670189,207,0,1.9,1.507973422,174,-0.294142604
BelaCrkva,2015,4.782008167,0.111614731,0.677053824,10.52691218,8.347345664,0.248269663,208,0,2,1.725146199,788,-0.352868756
BelaCrkva,2016,4.834557707,0.111614731,0.668555241,10.77903683,8.742638577,0.257291762,210,0,1.9,1.832514045,1186,-0.32206738
BelaCrkva,2017,5.294041848,0.111614731,0.623229462,10.95750708,8.835982083,0.263534884,197,0,2,1.623358182,3093,-0.444119428
BelaCrkva,2018,5.346864155,0.111614731,0.512747875,11.01416431,10.41150223,0.276390465,165,0,1.9,1.544895004,1551,-0.368926525
BelaCrkva,2019,5.401427409,0.111614731,0.750708215,11.45042493,9.203030113,0.289531866,136,0,1.8,1.694288914,3068,-0.352014808
BelaCrkva,2020,5.464027866,0.111614731,0.83286119,11.78753541,9.11969601,0.295003422,124,0,1.8,1.45844504,2229,-0.204780533
BelaCrkva,2021,5.464027866,0.111614731,0.943342776,12.00283286,8.612378688,0.297240761,118,0,1.9,1.667191808,2551,-0.204312312
Vršac,2011,3.314711359,0.1172,0.61,14.92625,10.59724702,0.365637411,126,0.014147241,3.6,2.242469084,14387,0.621740247
Vršac,2012,3.605301345,0.117175,0.77125,15.13,11.0863887,0.349936468,129,0.014147241,3.6,2.259045789,11870,0.628750385
Vršac,2013,5.169296708,0.117175,0.795,15.55125,11.20202611,0.355633803,125,0.014147241,3.7,2.336675291,12142,0.517017992
Vršac,2014,5.206420218,0.117175,0.76125,15.68125,11.79263794,0.375232558,125,0.014147241,3.7,2.349124726,12496,0.594610309
Vršac,2015,5.248229756,0.117175,0.7475,16.11,12.14446774,0.390170423,121,1.232722813,3.7,2.311320755,15108,0.488649239
Vršac,2016,5.290716223,0.117175,0.74125,16.59875,12.66150901,0.423492025,114,1.405786409,3.6,2.394500561,15795,0.412167959
Vršac,2017,3.474750523,0.117175,0.76125,16.96625,12.67503621,0.434891155,95,1.172098825,3.9,2.464605278,16223,0.258604485
Vršac,2018,3.50535823,0.117175,0.74875,17.1775,14.65394764,0.450314115,80,0.215810838,4,2.535750941,14442,0.397812643
Vršac,2019,3.530942694,0.117175,1.11375,17.61,13.37067855,0.44732786,67,0.875493223,4,2.579202214,17324,0.344602057
Vršac,2020,3.559982685,0.117175,1.12125,18.03125,13.35696912,0.463420876,69,0.061940883,4,2.451503847,8673,0.430983257
Vršac,2021,3.559982685,0.122775,1.1125,18.34125,13.56702234,0.473331599,68,0.539929977,4.1,2.479792624,11716,0.42980983
Kovačica,2011,2.913117345,0.023463007,0.050119332,5.360381862,7.348873963,0.176823883,147,4.70003951,1.3,1.455461127,4143,-0.10481293
Kovačica,2012,4.576987548,0.033009547,0.093078759,5.639618138,7.024265645,0.179856542,144,0,1.3,1.496288441,5176,-0.03436133
Kovačica,2013,3.486204955,0.033009547,0.102625298,5.964200477,6.957850708,0.202358858,138,0,1.3,1.499034542,5083,-0.177156159
Kovačica,2014,3.516470588,0.033009547,0.109785203,6.107398568,7.302231237,0.203068154,134,0,1.3,1.480513825,3845,-0.155779968
Kovačica,2015,3.516712351,0.031286396,0.114558473,6.23150358,7.732275089,0.282515337,128,0,1.3,1.579897482,4789,-0.32307035
Kovačica,2016,6.087591241,0.031286396,0.119331742,6.405727924,8.000329911,0.267913741,96,0,1.2,1.687258687,4840,-0.24542606
Kovačica,2017,3.378107591,0.031286396,0.116945107,6.680190931,8.10675979,0.273808774,90,0,1.3,1.729742173,4195,-0.40175022
Kovačica,2018,3.403577113,0.031286396,0.116945107,6.749403341,10.09466365,0.278850443,84,0,1.3,1.727674419,3583,-0.335046712
Kovačica,2019,3.157030722,0.031286396,0.107398568,7.102625298,9.115462525,0.287034643,84,0,1.3,1.794931957,3100,-0.213846203
Kovačica,2020,3.185278215,0.031286396,0.097852029,7.303102625,9.280940014,0.292131148,98,0.111626719,1.3,1.787762906,146,-0.05363789
Kovačica,2021,3.185278215,0.031286396,0.119331742,7.758949881,9.604617107,0.302000931,83,0,1.4,1.958677686,86,-0.055191034
Kovin,2011,3.269173823,0.058219178,0.260273973,8.569863014,7.521468759,0.215569119,99,0,2.2,1.387588198,767,-0.178518623
Kovin,2012,3.305488188,0.058219178,0.389041096,9.020547945,7.575077098,0.230219566,106,0,2.4,1.377475855,1449,-0.179650293
Kovin,2013,2.841231512,0.058219178,0.436986301,9.24109589,8.270449743,0.231214888,109,0,2.6,1.444815495,2352,-0.102981826
Kovin,2014,2.869117288,0.058219178,0.428767123,9.312328767,8.961228969,0.235663681,112,0,2.5,1.452743121,591,-0.194903153
Kovin,2015,2.898091133,0.058219178,0.436986301,9.44109589,9.174876847,0.267647059,119,0,2.3,1.47761714,1967,-0.253560459
Kovin,2016,2.930116732,0.058219178,0.4,9.746575342,9.463035019,0.274808108,107,0,2.2,1.432753726,2520,-0.231340648
Kovin,2017,4.037593275,0.058219178,0.439726027,10.14657534,9.917823746,0.287448637,97,0,2.3,1.571170194,2427,-0.290460979
Kovin,2018,4.074410625,0.058219178,0.364383562,10.10547945,11.97814069,0.304026177,78,0,2.5,1.645564961,2479,-0.221044224
Kovin,2019,3.437199461,0.058219178,0.409589041,10.63972603,10.67512983,0.310449487,68,0,2.6,1.62238024,3268,-0.225019441
Kovin,2020,3.475301439,0.058219178,0.489041096,11.29726027,10.63140153,0.316550642,61,0,2.6,1.973503622,810,0.006982932
Kovin,2021,3.475301439,0.058219178,0.498630137,11.58219178,11.12971536,0.324675325,57,0,2.7,2.094442285,2684,0.006779145
Opovo,2011,3.29218107,0.093596059,0.236453202,8.852216749,5.742176285,0.092785699,90,13.39601876,1.6,1.468380463,540,-0.184125217
Opovo,2012,3.331396475,0.093596059,0.320197044,9.433497537,5.520046485,0.093060164,95,24.48673252,1.5,1.814507772,951,-0.228137069
Opovo,2013,3.805991998,0.093596059,0.270935961,9.581280788,6.050551381,0.094253884,101,4.894408119,1.6,1.518808777,475,-0.261693478
Opovo,2014,3.838960528,0.093596059,0.300492611,9.738916256,6.299832661,0.093773331,101,0.131115267,1.6,1.684765419,268,-0.296468574
Opovo,2015,3.885623194,0.093596059,0.295566502,9.975369458,6.276775929,0.17451608,100,0,1.6,1.920085242,383,-0.314320652
Opovo,2016,4.83627204,0.137931034,0.285714286,10.11330049,6.952141058,0.186050108,86,0,1.6,1.907139023,741,-0.287833097
Opovo,2017,4.560451862,0.137931034,0.325123153,10.27586207,6.615102789,0.19410011,83,0.066863424,1.6,2.011345219,741,-0.390215736
Opovo,2018,5.126170629,0.162561576,0.24137931,10.50246305,7.718431615,0.205652243,83,0,1.6,2.162117904,925,-0.32192595
Opovo,2019,5.183246618,0.162561576,0.236453202,11.49753695,7.388137357,0.223590408,73,0,1.7,2.270450751,1273,-0.306141528
Opovo,2020,5.209810689,0.162561576,0.270935961,11.97536946,7.426001464,0.235804287,76,0.485514068,1.6,2.142777468,1206,-0.204522737
Opovo,2021,5.209810689,0.162561576,0.305418719,12.2955665,7.256283521,0.242828882,67,0.305920707,1.6,2.23759063,1173,-0.211178331
Plandište,2011,14.32468104,0.292428198,0.182767624,5.877284595,7.479102508,0.289036113,125,0,1.2,2.54028436,78,-0.025385638
Plandište,2012,15.11867443,0.308093995,0.25848564,6.135770235,7.433945365,0.300460829,142,0,1,2.415893271,43,0.063866589
Plandište,2013,14.99317624,0.313315927,0.331592689,6.334203655,7.915567282,0.303014066,146,0,1.4,2.362537764,140,-0.097568164
Plandište,2014,15.16425877,0.313315927,0.331592689,6.394255875,8.465997976,0.303112682,147,0,1.5,2.398252185,18,0.115475426
Plandište,2015,15.37076765,0.313315927,0.331592689,6.477806789,8.767838821,0.314645626,140,0,1.3,2.541853035,297,-0.073231548
Plandište,2016,15.60215868,0.313315927,0.360313316,6.501305483,9.657261882,0.323150898,145,0,1.3,2.59058208,371,-0.019273755
Plandište,2017,15.66497267,0.313315927,0.326370757,6.916449086,9.972192924,0.329433853,122,0,1.3,2.818242344,362,-0.142629479
Plandište,2018,15.83963545,0.313315927,0.276762402,6.82767624,10.76207097,0.32931136,107,0,1.2,3.007427414,595,0.048818002
Plandište,2019,16.01666667,0.313315927,0.279373368,7.130548303,10.39215686,0.345691984,101,0,1.2,3.098349381,384,-0.045348986
Plandište,2020,16.2654321,0.313315927,0.295039164,7.391644909,10.35444046,0.333436055,99,0,1.1,3.130007027,226,0.02489805
Plandište,2021,16.2654321,0.313315927,0.261096606,7.550913838,10.45579129,0.341045959,94,0,1.2,3.355426074,344,0.031365434
NoviSad,2012,0.761148408,16.74630022,5.722460658,137.0486409,26.594073,0.614188746,87,36.58912972,4.5,4.362675809,108769,1.34019352
NoviSad,2013,0.761148408,16.74630022,5.722460658,137.0486409,27.94637208,0.609843938,86,3.114406223,4.5,4.186829616,118019,1.563109012
NoviSad,2014,0.761148408,16.74630022,5.874105866,140.2346209,29.12721639,0.601895191,79,5.2215212,4.4,4.320969626,131353,1.579028772
NoviSad,2015,0.761148408,16.74630022,5.848354793,143.8111588,30.29379078,0.603588271,75,2.428800853,4.4,4.384546438,139911,1.253117388
NoviSad,2016,0.761148408,16.74630022,5.918454936,148.8898426,31.15196945,0.595062248,61,5.244998185,4.3,4.520075877,158921,1.260378916
NoviSad,2017,0.761148408,16.74630022,6.057224607,155.8483548,31.80896649,0.615198396,47,5.301793704,4.3,4.572576948,179477,1.190039168
NoviSad,2018,0.761148408,16.74630022,5.895565093,160.7796853,32.78560512,0.647116021,41,4.34658562,4.4,4.520786263,197283,1.107718415
NoviSad,2019,0.761148408,16.74630022,6.818311874,166.111588,29.00602618,0.659335995,38,259.4435165,4.3,4.717384019,221848,0.98055969
NoviSad,2020,0.761148408,16.74630022,7.522174535,172.3447783,29.8614462,0.659335995,36,213.2396114,4.1,4.717384019,76091,0.98055969
NoviSad,2021,0.761148408,16.74630022,7.865522175,179.0429185,33.04937752,0.659335995,36,95.74417684,4.2,4.717384019,134267,0.98055969
Bač,2011,7.558405546,0.21479564,0.286103542,7.141689373,8.734835355,0.232745999,126,0.047001733,1.2,1.788416076,0,-0.086302629
Bač,2012,7.65069118,0.21479564,0.384196185,7.373297003,8.911655322,0.228219986,137,0,1.2,1.9341731,0,-0.287871268
Bač,2013,6.567354756,0.21479564,0.373297003,7.493188011,9.363694403,0.223478618,145,0,1.2,2.122338205,0,-0.196542774
Bač,2014,5.351009557,0.165449591,0.414168937,7.610354223,9.915930157,0.218096234,128,0,1.1,2.052857757,0,-0.248396793
Bač,2015,5.414818585,0.165449591,0.42506812,7.817438692,9.816040137,0.297288676,119,0,1,2.267674522,347,-0.240630224
Bač,2016,5.475332696,0.165449591,0.438692098,8.021798365,10.14631277,0.29223301,122,0,1,2.201550388,547,-0.227959399
Bač,2017,6.840836372,0.165449591,0.493188011,8.455040872,10.04539028,0.286856517,128,0,1.1,2.421831637,715,-0.2310199
Bač,2018,6.930569167,0.165449591,0.495912807,8.580381471,11.60949868,0.303324409,117,0,1.1,2.518814675,1173,-0.205897915
Bač,2019,7.029130667,0.165449591,0.564032698,8.858310627,10.3983485,0.299078184,105,0,0.9,2.609756098,1151,-0.264899231
Bač,2020,7.126114255,0.165449591,0.514986376,9.114441417,10.15425161,0.30635234,93,0,0.7,2.274939173,492,-0.220002731
Bač,2021,7.126114255,0.165449591,0.479564033,9.288828338,10.08827238,0.314883003,103,0,0.8,2.64594729,572,-0.218177013
BačkaPalanka,2011,2.535515195,0.034915254,0.586440678,19.13728814,11.99424564,0.331085946,143,1.684930768,1.4,1.933452229,2518,0.460788656
BačkaPalanka,2012,2.558705041,0.034915254,0.813559322,19.86440678,12.06765144,0.34077871,135,0.068341015,1.4,2.03060909,2061,0.578568552
BačkaPalanka,2013,2.102103201,0.034915254,0.888135593,20.23898305,12.22748989,0.350311935,132,0.963628709,1.4,1.910673097,3109,0.433711247
BačkaPalanka,2014,2.120344898,0.034915254,0.922033898,20.70508475,12.61055003,0.367037801,115,0.79291372,1.3,2.097284584,3143,0.310364414
BačkaPalanka,2015,2.139423973,0.034915254,0.903389831,20.97966102,12.96620589,0.391711005,114,2.632177056,1.2,2.124770047,3107,0.20841187
BačkaPalanka,2016,2.157916494,0.034915254,0.896610169,21.89830508,13.28497877,0.383461856,106,3.061558119,1.2,2.387037037,3310,0.163637998
BačkaPalanka,2017,2.762160933,0.034915254,0.959322034,22.81525424,13.86573723,0.402494069,102,3.874223367,1.2,2.37512318,4080,0.291697952
BačkaPalanka,2018,2.790119205,0.034915254,0.913559322,23.21016949,16.37870004,0.424663188,91,1.773778773,1.1,2.319461309,4823,0.192667883
