Area Name,Time Period,Motorcycle Density,Doctors Accessibility,Vehicles Density,Primary School Attendance,Secondary School Attendance,Assistance and Care Allowance Share,Poverty Share,Local Roads Density,Main Roads Accessibility,Net Migrations per 1000 inhabitants
BačkaTopola,2013,2,2,2,1,2,2,2,2,U,2
BačkaTopola,2014,2,2,2,1,2,3,3,2,U,2
BačkaTopola,2015,2,2,2,1,2,2,3,3,U,2
BačkaTopola,2016,2,2,2,1,2,2,2,3,U,2
BačkaTopola,2017,2,1,2,1,2,2,2,3,U,2
BačkaTopola,2018,2,1,2,1,2,2,2,3,U,2
BačkaTopola,2019,3,1,2,1,2,2,2,U,U,2
BačkaTopola,2020,3,1,2,1,2,2,2,U,U,2
BačkaTopola,2021,3,1,2,1,2,2,2,U,U,2
MaliIđoš,2012,2,1,2,1,3,2,3,1,2,2
MaliIđoš,2013,2,1,2,1,3,3,3,1,U,3
MaliIđoš,2014,2,1,2,1,3,3,3,2,U,1
MaliIđoš,2015,2,1,2,1,3,3,3,2,U,2
MaliIđoš,2016,2,1,2,1,3,3,3,3,2,2
MaliIđoš,2017,2,1,2,1,3,3,3,3,U,3
MaliIđoš,2018,2,1,2,1,3,3,3,3,U,2
MaliIđoš,2019,3,1,2,1,3,3,3,U,U,3
MaliIđoš,2020,3,1,2,1,3,2,3,U,U,2
MaliIđoš,2021,3,1,2,1,3,2,3,U,U,2
Zrenjanin,2012,3,3,2,2,3,2,2,1,2,2
Zrenjanin,2013,3,3,3,2,3,2,2,2,2,2
Zrenjanin,2014,3,3,3,1,3,2,2,2,2,2
Zrenjanin,2015,3,3,3,1,3,2,2,2,2,2
Zrenjanin,2016,3,3,3,1,3,2,2,2,2,2
Zrenjanin,2017,3,3,3,1,3,2,1,2,2,2
Zrenjanin,2018,3,3,3,1,3,2,2,2,2,2
Zrenjanin,2019,3,3,3,1,3,2,2,U,2,2
Zrenjanin,2020,3,3,3,1,3,2,2,U,2,2
Zrenjanin,2021,3,3,3,1,3,2,2,U,2,2
Žitište,2012,2,1,1,2,3,1,3,1,2,1
Žitište,2013,2,1,1,2,3,1,3,1,3,1
Žitište,2014,2,1,1,2,3,2,2,1,3,1
Žitište,2015,2,1,1,2,3,2,3,2,3,2
Žitište,2016,2,1,1,2,3,2,3,2,3,2
Žitište,2017,2,1,1,2,3,2,3,2,2,1
Žitište,2018,2,1,1,2,3,3,2,2,2,2
Žitište,2019,2,1,1,2,3,2,3,U,2,2
Žitište,2020,2,1,1,2,3,2,3,U,2,1
Žitište,2021,2,1,1,2,3,2,3,U,2,3
NovaCrnja,2012,1,1,1,1,1,3,3,1,3,1
NovaCrnja,2013,1,2,1,1,1,3,3,1,3,1
NovaCrnja,2014,1,2,1,1,1,3,3,1,3,2
NovaCrnja,2015,1,1,1,1,1,3,3,2,3,1
NovaCrnja,2016,1,2,1,1,1,2,3,2,3,2
NovaCrnja,2017,1,1,1,1,1,3,3,2,3,1
NovaCrnja,2018,1,1,1,1,1,3,3,2,3,1
NovaCrnja,2019,1,1,1,1,1,3,3,U,3,1
NovaCrnja,2020,1,1,1,1,1,3,3,U,3,1
NovaCrnja,2021,1,1,1,1,1,2,3,U,3,2
NoviBečej,2012,2,1,1,2,3,1,3,1,2,2
NoviBečej,2013,2,2,1,2,3,1,3,1,2,2
NoviBečej,2014,2,2,1,2,3,1,3,1,2,2
NoviBečej,2015,2,1,1,2,3,1,3,2,2,2
NoviBečej,2016,2,1,1,2,3,2,3,2,2,2
NoviBečej,2017,2,1,1,2,3,2,3,2,2,2
NoviBečej,2018,2,1,1,2,3,2,3,2,2,2
NoviBečej,2019,2,1,1,2,3,2,3,U,2,2
NoviBečej,2020,2,1,1,2,3,1,3,U,2,2
NoviBečej,2021,2,1,1,2,3,1,3,U,2,2
Sečanj,2012,1,2,1,1,1,3,3,1,3,1
Sečanj,2013,1,2,1,1,1,3,3,1,3,1
Sečanj,2014,1,1,1,1,1,3,3,1,3,1
Sečanj,2015,1,2,1,1,1,3,3,2,3,1
Sečanj,2016,1,1,1,1,1,3,3,2,3,1
Sečanj,2017,1,1,1,1,1,3,3,2,3,1
Sečanj,2018,1,1,1,1,1,3,3,2,3,1
Sečanj,2019,1,1,1,1,1,3,3,U,3,1
Sečanj,2020,1,1,1,1,1,3,3,U,3,1
Sečanj,2021,1,1,1,1,1,3,3,U,3,1
SremskaMitrovica,2012,3,3,3,3,3,2,1,1,1,2
SremskaMitrovica,2013,3,3,3,3,3,2,2,2,1,2
SremskaMitrovica,2014,3,3,3,3,3,2,2,2,1,2
SremskaMitrovica,2015,3,3,3,3,3,2,2,3,1,2
SremskaMitrovica,2016,3,3,3,3,3,2,2,3,1,2
SremskaMitrovica,2017,3,3,3,3,3,2,2,3,1,2
SremskaMitrovica,2018,3,3,3,3,2,2,2,3,1,2
SremskaMitrovica,2019,3,3,3,3,2,2,2,U,1,2
SremskaMitrovica,2020,3,3,3,3,2,2,2,U,1,2
SremskaMitrovica,2021,3,3,3,2,2,2,2,U,1,2
Inđija,2012,3,2,3,2,3,2,2,1,2,3
Inđija,2013,3,2,3,2,3,2,2,2,U,3
Inđija,2014,3,2,3,2,3,2,2,3,U,2
Inđija,2015,3,2,3,2,3,2,2,3,U,3
Inđija,2016,3,2,3,2,3,2,3,3,U,2
Inđija,2017,3,2,3,2,3,3,2,3,U,3
Inđija,2018,3,2,3,2,3,2,2,3,U,2
Inđija,2019,3,2,3,2,3,2,2,U,U,3
Inđija,2020,3,2,3,2,3,2,2,U,U,2
Inđija,2021,3,2,3,2,3,2,2,U,U,2
Irig,2012,1,2,1,2,1,3,2,1,2,3
Irig,2013,2,2,2,2,1,3,2,2,2,2
Irig,2014,2,3,2,2,1,3,2,2,2,1
Irig,2015,2,3,2,2,1,3,3,3,2,3
Irig,2016,2,3,2,2,1,3,3,3,2,2
Irig,2017,2,2,2,1,1,3,3,3,2,2
Irig,2018,1,2,2,1,1,3,3,3,2,2
Irig,2019,1,3,2,1,1,3,3,U,2,1
Irig,2020,2,2,2,1,1,3,3,U,2,2
Irig,2021,2,2,2,1,1,3,3,U,2,2
Pećinci,2012,1,2,1,2,2,1,2,1,U,2
Pećinci,2013,1,2,1,2,2,1,2,1,U,3
Pećinci,2014,1,2,1,2,2,1,3,1,U,2
Pećinci,2015,1,2,1,2,2,2,2,2,U,2
Pećinci,2016,1,2,1,2,2,1,2,2,U,3
Pećinci,2017,1,1,1,2,2,1,2,2,U,2
Pećinci,2018,1,2,2,2,2,1,2,2,U,3
Pećinci,2019,1,1,2,2,2,2,2,U,U,2
Pećinci,2020,1,2,2,2,2,1,2,U,U,3
Pećinci,2021,2,2,2,2,2,1,2,U,U,2
Ruma,2012,2,1,3,2,2,2,2,1,1,2
Ruma,2013,2,1,3,2,2,2,2,2,1,2
Ruma,2014,3,1,3,2,2,2,2,2,1,2
Ruma,2015,3,1,3,2,2,2,3,2,1,2
Ruma,2016,2,1,3,2,2,2,3,2,1,3
Ruma,2017,3,1,3,1,2,2,3,2,1,3
Ruma,2018,2,1,3,1,2,2,3,2,1,3
Ruma,2019,3,1,3,1,2,2,3,U,1,3
Ruma,2020,3,1,3,1,2,2,3,U,1,3
Ruma,2021,3,1,3,1,2,2,3,U,1,2
StaraPazova,2012,3,2,3,3,3,1,1,1,1,2
StaraPazova,2013,3,1,3,3,3,1,1,3,U,3
StaraPazova,2014,3,1,3,3,3,2,1,3,U,3
StaraPazova,2015,3,1,3,3,3,2,1,3,U,3
StaraPazova,2016,3,1,3,3,3,2,1,3,U,3
StaraPazova,2017,3,1,3,3,3,2,1,3,U,3
StaraPazova,2018,3,1,3,3,3,2,1,3,U,3
StaraPazova,2019,3,1,3,3,3,2,1,U,U,3
StaraPazova,2020,3,1,3,3,3,2,1,U,U,3
StaraPazova,2021,3,1,3,3,3,2,1,U,U,3
Šid,2012,2,1,2,2,3,2,2,1,2,1
Šid,2013,2,1,2,2,3,2,2,1,U,2
Šid,2014,2,1,2,2,3,2,2,2,U,2
Šid,2015,2,1,2,2,2,2,2,2,U,1
Šid,2016,2,1,2,2,2,2,2,2,U,1
Šid,2017,2,1,2,2,2,2,2,2,1,1
Šid,2018,2,1,2,2,2,2,3,2,1,1
Šid,2019,2,1,2,2,2,2,2,U,1,1
Šid,2020,2,1,2,2,2,2,2,U,1,2
Šid,2021,2,1,2,2,2,3,2,U,1,1
CityofUžice,2021,2,3,3,3,2,3,2,U,2,1
CityofUžice,2020,2,3,3,3,2,3,2,U,2,1
CityofUžice,2011,2,3,3,3,2,2,1,1,2,2
CityofUžice,2012,2,3,3,3,2,2,1,1,2,2
CityofUžice,2013,2,3,3,3,2,2,1,2,2,1
CityofUžice,2014,2,3,3,3,2,2,1,2,2,2
CityofUžice,2015,2,3,3,3,2,2,1,3,2,2
CityofUžice,2016,2,3,3,3,2,2,1,3,2,1
CityofUžice,2017,2,3,3,3,2,2,1,3,2,1
CityofUžice,2018,2,3,3,3,2,2,1,3,2,1
Sevojno,2016,U,U,U,2,1,U,U,3,U,1
Sevojno,2017,U,U,U,2,1,U,U,3,U,1
Sevojno,2018,1,U,1,2,1,U,U,3,2,2
Sevojno,2019,U,U,U,2,1,U,U,U,2,2
Sevojno,2020,U,U,U,2,1,U,U,U,2,1
Sevojno,2021,U,U,U,2,1,U,U,U,2,2
Arilje,2012,2,2,2,2,2,3,1,1,1,3
Arilje,2013,2,2,2,2,2,3,1,1,2,2
Arilje,2014,2,2,2,2,2,3,1,1,1,2
Arilje,2015,2,1,2,2,2,3,1,2,1,2
Arilje,2016,2,1,2,2,2,3,1,2,1,2
Arilje,2017,2,1,2,2,2,3,1,3,2,2
Arilje,2018,2,1,2,2,2,3,1,3,2,2
Arilje,2019,2,1,2,2,2,3,1,U,2,2
Arilje,2020,2,1,2,1,2,3,1,U,2,1
Arilje,2021,2,1,2,1,2,3,1,U,2,2
BajinaBašta,2012,1,1,1,2,2,2,1,1,3,1
BajinaBašta,2013,1,1,1,2,2,3,1,2,3,2
BajinaBašta,2014,1,1,1,2,2,3,1,2,3,1
BajinaBašta,2015,1,1,1,2,2,3,1,2,3,2
BajinaBašta,2016,1,1,1,2,2,3,1,2,2,1
BajinaBašta,2017,1,1,1,2,2,3,1,3,3,2
BajinaBašta,2018,1,1,1,2,2,3,1,3,3,2
BajinaBašta,2019,1,1,1,2,2,3,1,U,3,2
BajinaBašta,2020,1,1,2,2,2,3,1,U,3,2
BajinaBašta,2021,2,1,2,2,2,3,1,U,3,2
Kosjerić,2012,1,1,1,2,1,2,1,1,3,1
Kosjerić,2013,1,1,1,2,1,2,1,2,3,2
Kosjerić,2014,1,1,1,2,1,3,1,2,3,1
Kosjerić,2015,1,1,1,2,1,2,1,2,3,1
Kosjerić,2016,1,1,1,2,1,3,1,3,3,1
Kosjerić,2017,1,1,1,2,1,3,1,3,3,2
Kosjerić,2018,1,2,1,2,1,3,1,3,3,1
Kosjerić,2019,1,2,1,2,1,3,1,U,3,1
Kosjerić,2020,1,2,1,2,1,3,1,U,3,1
Kosjerić,2021,1,2,1,1,1,3,1,U,3,2
NovaVaroš,2012,1,2,1,1,1,3,1,1,3,1
NovaVaroš,2013,1,2,1,1,1,3,2,1,3,1
NovaVaroš,2014,1,2,1,1,1,3,2,1,3,1
NovaVaroš,2015,1,2,1,1,1,3,2,1,3,1
NovaVaroš,2016,1,2,1,1,1,3,2,2,3,1
NovaVaroš,2017,1,2,1,1,1,3,2,3,3,1
NovaVaroš,2018,1,2,1,1,1,3,3,3,3,1
NovaVaroš,2019,1,2,1,1,1,3,3,U,3,1
NovaVaroš,2020,1,2,1,1,1,3,3,U,3,1
NovaVaroš,2021,1,2,1,1,1,3,3,U,3,1
Požega,2012,1,2,2,3,2,3,1,1,3,2
Požega,2013,1,2,2,3,2,3,1,1,3,2
Požega,2014,1,1,2,3,2,3,1,1,3,2
Požega,2015,2,1,2,3,1,3,1,3,3,2
Požega,2016,2,1,2,3,1,3,1,3,3,2
Požega,2017,2,1,2,3,1,2,1,3,3,2
Požega,2018,1,1,2,3,1,3,1,3,3,2
Požega,2019,2,1,2,3,1,3,1,U,3,2
Požega,2020,2,1,2,3,1,3,1,U,3,2
Požega,2021,2,1,2,3,1,3,1,U,3,2
Priboj,2012,1,3,1,1,2,3,1,1,U,1
Priboj,2013,1,3,1,1,2,3,1,1,U,1
Priboj,2014,1,3,1,1,2,3,1,2,U,1
Priboj,2015,1,3,1,1,2,3,1,2,U,1
Priboj,2016,1,3,1,1,2,3,1,2,U,1
Priboj,2017,1,3,1,1,2,3,2,2,U,1
Priboj,2018,1,3,2,1,2,3,2,2,U,1
Priboj,2019,1,3,2,1,2,3,2,U,U,1
Priboj,2020,1,3,2,1,2,3,2,U,U,1
Priboj,2021,1,3,2,1,1,3,2,U,U,1
Prijepolje,2012,1,3,1,2,3,3,3,1,3,1
Prijepolje,2013,1,3,1,2,2,3,3,1,3,1
Prijepolje,2014,1,3,1,2,2,3,3,1,3,1
Prijepolje,2015,1,3,1,2,2,3,3,1,3,1
Prijepolje,2016,1,3,1,2,2,3,3,2,3,1
Prijepolje,2017,1,3,1,2,2,3,3,2,3,1
Prijepolje,2018,1,3,1,2,2,3,2,3,3,1
Prijepolje,2019,1,3,2,2,2,3,2,U,3,1
Prijepolje,2020,1,3,2,2,2,3,2,U,3,1
Prijepolje,2021,1,3,2,2,2,3,2,U,3,1
Sjenica,2012,1,2,1,2,3,2,1,1,3,1
Sjenica,2013,1,2,1,2,3,2,1,1,3,1
Sjenica,2014,1,2,1,2,3,2,1,1,3,1
Sjenica,2015,1,2,1,2,3,2,1,1,3,1
Sjenica,2016,1,2,1,2,3,3,1,1,3,1
Sjenica,2017,1,2,1,2,3,2,1,2,3,1
Sjenica,2018,1,2,1,2,3,2,1,2,3,1
Sjenica,2019,1,2,1,1,3,3,1,U,3,1
Sjenica,2020,1,2,1,1,3,2,1,U,3,1
Sjenica,2021,1,2,1,1,3,2,1,U,3,1
Čajetina,2012,1,2,1,1,1,3,1,1,3,3
Čajetina,2013,1,2,1,1,1,3,1,2,3,3
Čajetina,2014,1,2,1,1,1,3,1,2,3,3
Čajetina,2015,1,2,1,1,1,3,1,2,3,3
Čajetina,2016,1,2,1,1,1,3,1,2,3,3
Čajetina,2017,1,2,1,1,1,3,1,2,3,3
Čajetina,2018,1,2,1,1,2,2,1,3,3,3
Čajetina,2019,1,2,1,1,2,2,1,U,3,3
Čajetina,2020,1,2,1,2,2,2,1,U,3,3
Čajetina,2021,1,2,1,2,2,2,1,U,3,3
Ub,2012,1,1,2,3,2,1,1,1,1,2
Ub,2013,1,1,2,3,2,1,1,1,U,2
Ub,2014,1,1,2,2,2,1,1,1,U,3
Ub,2015,1,1,2,2,2,1,1,3,U,2
Ub,2016,1,1,2,2,2,1,2,3,U,2
Ub,2017,1,1,2,2,2,1,2,3,1,3
Ub,2018,1,1,2,2,2,1,2,3,1,3
Ub,2019,1,1,2,2,2,1,2,U,1,3
Ub,2020,1,1,2,2,2,2,2,U,1,2
Ub,2021,2,1,2,2,2,1,1,U,1,3
Valjevo,2012,2,3,3,2,3,1,1,1,2,2
Valjevo,2013,3,3,3,2,3,2,1,2,3,2
Valjevo,2014,3,3,3,2,3,2,1,2,3,2
Valjevo,2015,3,3,3,2,3,2,1,3,3,3
Valjevo,2016,3,3,3,2,3,2,2,3,2,2
Valjevo,2017,3,3,3,2,3,2,1,3,2,2
Valjevo,2018,3,3,3,2,3,2,1,3,2,2
Valjevo,2019,3,3,3,2,3,2,1,U,2,2
Valjevo,2020,3,3,3,2,3,2,1,U,2,2
Valjevo,2021,3,3,3,2,3,2,1,U,2,2
Lajkovac,2012,2,1,2,3,2,1,1,1,3,2
Lajkovac,2013,2,2,2,3,2,1,2,1,3,2
Lajkovac,2014,2,2,2,3,2,1,2,1,2,2
Lajkovac,2015,2,2,2,3,2,1,2,3,2,2
Lajkovac,2016,2,1,2,3,2,1,3,3,2,2
Lajkovac,2017,2,1,2,3,2,1,3,3,2,3
Lajkovac,2018,2,1,3,3,2,1,3,3,2,1
Lajkovac,2019,2,1,3,3,2,1,1,U,2,2
Lajkovac,2020,2,1,3,3,2,1,2,U,2,3
Lajkovac,2021,2,1,3,3,2,1,2,U,2,2
Mionica,2012,1,1,1,2,2,1,1,1,U,2
Mionica,2013,1,1,1,2,2,1,1,1,U,2
Mionica,2014,1,1,1,2,2,1,1,2,U,2
Mionica,2015,1,1,1,2,2,1,1,3,U,2
Mionica,2016,1,1,1,2,1,1,1,3,U,2
Mionica,2017,1,1,2,2,1,1,1,3,U,2
Mionica,2018,1,1,2,2,1,1,1,3,U,2
Mionica,2019,1,1,2,2,1,1,1,U,U,2
Mionica,2020,1,1,2,2,1,2,1,U,U,2
Mionica,2021,1,1,2,2,1,2,1,U,U,3
Osečina,2012,1,1,1,2,1,1,1,1,3,2
Osečina,2013,1,1,1,2,1,1,1,1,3,1
Osečina,2014,1,1,1,2,1,1,1,1,3,1
Osečina,2015,1,1,1,2,1,1,1,2,3,1
Osečina,2016,1,1,1,2,1,1,1,2,3,1
Osečina,2017,1,1,1,2,1,2,1,3,3,2
Osečina,2018,1,1,1,2,1,2,1,3,3,1
Osečina,2019,1,1,1,2,1,2,1,U,3,1
Osečina,2020,1,1,1,1,1,1,2,U,3,1
Osečina,2021,1,1,1,1,1,1,2,U,3,1
Šabac,2012,3,3,3,3,3,2,1,1,1,2
Šabac,2013,3,3,3,3,3,2,1,1,1,2
Šabac,2014,3,3,3,3,3,3,1,1,2,2
Šabac,2015,3,3,3,3,3,2,1,3,2,2
Šabac,2016,3,3,3,3,3,2,1,3,2,2
Šabac,2017,3,3,3,3,3,2,1,3,1,2
Šabac,2018,3,3,3,3,3,2,1,3,1,2
Šabac,2019,3,3,3,3,3,2,1,U,1,2
Šabac,2020,3,3,3,3,3,2,1,U,1,2
Šabac,2021,3,3,3,3,3,2,1,U,1,2
Bogatić,2012,2,1,2,2,3,3,1,1,U,2
Bogatić,2013,2,1,2,2,3,3,2,2,U,1
Bogatić,2014,2,1,2,2,3,3,2,2,2,2
Bogatić,2015,2,1,2,2,3,2,2,3,2,2
Bogatić,2016,2,1,2,2,3,2,2,3,2,2
Bogatić,2017,2,1,2,1,3,2,2,3,2,2
Bogatić,2018,2,1,2,1,3,3,2,3,2,2
Bogatić,2019,2,1,2,1,3,3,3,U,2,2
Bogatić,2020,2,1,2,1,3,2,3,U,2,2
Bogatić,2021,2,1,2,1,3,2,2,U,2,2
Vladimirci,2012,1,1,1,3,2,2,2,1,3,1
Vladimirci,2013,2,1,2,3,2,2,2,1,U,3
Vladimirci,2014,1,1,2,3,2,2,2,1,U,1
Vladimirci,2015,1,1,2,3,2,2,3,3,U,2
Vladimirci,2016,2,1,2,3,2,1,3,3,U,2
Vladimirci,2017,1,1,2,3,2,1,3,3,3,2
Vladimirci,2018,1,1,2,3,2,2,3,3,3,2
Vladimirci,2019,1,1,2,2,2,1,3,U,3,2
Vladimirci,2020,1,1,2,2,2,1,3,U,3,2
Vladimirci,2021,1,1,2,2,2,1,3,U,3,1
Koceljeva,2012,3,1,2,3,1,3,2,1,3,1
Koceljeva,2013,3,1,2,3,1,3,2,1,3,1
Koceljeva,2014,3,1,2,3,1,3,2,1,3,1
Koceljeva,2015,3,1,2,3,1,3,2,3,3,1
Koceljeva,2016,1,2,1,3,1,3,2,3,3,2
Koceljeva,2017,3,1,3,3,1,3,2,3,2,2
Koceljeva,2018,3,1,3,3,1,3,2,3,2,1
Koceljeva,2019,3,1,3,3,1,3,2,U,2,1
Koceljeva,2020,3,1,3,3,1,3,2,U,3,1
Koceljeva,2021,2,1,3,3,1,3,2,U,3,2
Krupanj,2012,1,1,1,3,2,3,2,1,1,1
Krupanj,2013,1,1,1,3,2,3,2,1,U,1
Krupanj,2014,1,1,1,3,2,3,2,1,U,1
Krupanj,2015,1,1,1,3,2,3,3,3,U,1
Krupanj,2016,1,1,2,3,2,3,3,3,1,1
Krupanj,2017,1,1,2,2,2,3,3,3,1,2
Krupanj,2018,1,1,2,2,2,3,3,3,1,1
Krupanj,2019,1,1,2,2,2,3,3,U,1,1
Krupanj,2020,1,1,2,2,2,3,3,U,1,1
Krupanj,2021,1,1,2,2,2,3,3,U,1,1
Loznica,2012,2,3,3,2,3,2,2,1,2,1
Loznica,2013,2,3,3,2,3,2,3,1,2,2
Loznica,2014,2,3,3,2,3,2,2,1,2,2
Loznica,2015,2,3,3,2,3,2,1,3,2,2
Loznica,2016,3,3,3,2,3,2,1,3,2,2
Loznica,2017,3,3,3,2,3,2,1,3,2,2
Loznica,2018,3,3,3,2,3,2,1,3,2,2
Loznica,2019,3,3,3,2,3,2,1,U,2,2
Loznica,2020,3,3,3,2,3,2,1,U,2,2
Loznica,2021,3,3,3,2,3,2,1,U,2,2
Ljubovija,2012,1,2,1,3,2,3,2,1,3,1
Ljubovija,2013,1,2,1,3,2,3,2,1,U,1
Ljubovija,2014,1,2,1,3,2,3,2,1,U,1
Ljubovija,2015,1,2,1,3,1,3,2,2,U,1
Ljubovija,2016,1,2,1,3,1,3,2,3,3,1
Ljubovija,2017,1,2,1,3,1,3,2,3,3,1
Ljubovija,2018,1,2,1,3,1,3,1,3,3,1
Ljubovija,2019,1,2,1,3,1,3,2,U,3,1
Ljubovija,2020,1,2,1,3,1,3,2,U,3,1
Ljubovija,2021,1,2,1,3,1,3,2,U,3,1
MaliZvornik,2012,1,1,2,1,1,3,3,1,3,1
MaliZvornik,2013,1,1,2,1,1,3,3,1,2,1
MaliZvornik,2014,1,1,2,1,1,3,3,1,2,1
MaliZvornik,2015,1,1,2,1,1,3,3,3,2,1
MaliZvornik,2016,1,1,2,1,1,3,3,3,3,1
MaliZvornik,2017,1,1,2,1,1,3,3,3,3,1
MaliZvornik,2018,1,1,2,1,1,3,3,3,3,1
MaliZvornik,2019,1,1,2,1,1,3,2,U,3,1
MaliZvornik,2020,1,1,2,1,1,2,2,U,3,1
MaliZvornik,2021,1,1,2,1,1,3,2,U,3,1
Čačak,2012,3,3,3,2,3,1,1,1,1,2
Čačak,2013,3,3,3,2,3,1,1,2,1,2
Čačak,2014,3,3,3,2,3,1,1,2,1,2
Čačak,2015,3,3,3,2,3,1,1,3,1,2
Čačak,2016,3,3,3,2,3,1,1,3,1,2
Čačak,2017,3,3,3,2,3,2,2,3,1,2
Čačak,2018,3,3,3,2,3,2,1,3,1,2
Čačak,2019,3,3,3,2,3,2,1,U,1,2
Čačak,2020,3,3,3,2,3,2,1,U,1,2
Čačak,2021,3,3,3,2,3,2,1,U,1,2
GornjiMilanovac,2012,1,3,2,2,2,2,1,1,2,2
GornjiMilanovac,2013,1,3,2,2,2,2,1,2,2,2
GornjiMilanovac,2014,1,3,2,2,2,2,1,2,2,2
GornjiMilanovac,2015,1,3,2,2,2,2,1,3,2,2
GornjiMilanovac,2016,1,3,2,2,2,2,1,3,2,2
GornjiMilanovac,2017,1,3,2,2,2,2,1,3,2,2
GornjiMilanovac,2018,1,3,2,2,2,2,1,3,2,2
GornjiMilanovac,2019,1,3,2,2,2,2,2,U,2,2
GornjiMilanovac,2020,2,3,2,2,2,2,1,U,2,2
GornjiMilanovac,2021,2,3,2,2,2,3,1,U,2,2
Ivanjica,2012,1,2,1,1,2,2,1,1,3,2
Ivanjica,2013,1,2,1,1,2,2,1,1,3,1
Ivanjica,2014,1,2,1,1,2,2,1,1,3,2
Ivanjica,2015,1,2,1,1,2,2,1,1,3,2
Ivanjica,2016,1,2,1,1,2,2,1,1,3,1
Ivanjica,2017,1,2,1,1,2,2,1,2,3,2
Ivanjica,2018,1,2,1,1,2,2,1,3,3,1
Ivanjica,2019,1,2,1,1,2,3,1,U,3,1
Ivanjica,2020,1,2,1,1,2,3,1,U,3,1
Ivanjica,2021,1,2,1,1,2,3,1,U,3,1
Lučani,2012,1,1,1,1,1,3,1,1,U,1
Lučani,2013,1,1,1,1,1,3,1,1,U,2
Lučani,2014,1,1,1,1,1,3,2,1,U,2
Lučani,2015,1,1,1,1,1,3,2,2,U,1
Lučani,2016,1,1,2,1,1,2,2,2,U,1
Lučani,2017,1,1,2,1,1,2,2,3,1,1
Lučani,2018,1,1,2,1,1,2,2,3,1,1
Lučani,2019,1,2,2,1,1,3,2,U,1,1
Lučani,2020,1,2,2,1,1,3,2,U,1,1
Lučani,2021,1,2,2,1,1,3,2,U,1,1
Jagodina,2012,3,3,3,3,3,2,2,1,U,2
Jagodina,2013,3,3,3,3,3,2,2,1,U,3
Jagodina,2014,3,3,3,3,3,3,2,1,U,3
Jagodina,2015,3,3,3,2,3,3,2,3,U,2
Jagodina,2016,3,3,3,2,3,2,2,3,U,2
Jagodina,2017,3,3,3,2,3,3,2,3,U,3
Jagodina,2018,3,3,3,2,3,3,2,3,U,3
Jagodina,2019,3,3,3,2,3,3,2,U,U,2
Jagodina,2020,3,3,3,2,3,3,2,U,U,3
Jagodina,2021,3,3,3,2,3,2,2,U,U,3
Despotovac,2012,2,2,1,1,2,1,1,1,U,1
Despotovac,2013,2,2,2,1,2,1,1,2,U,2
Despotovac,2014,2,2,2,1,2,1,1,2,U,1
Despotovac,2015,2,2,2,1,2,1,1,2,U,1
Despotovac,2016,2,2,2,1,2,1,2,2,U,2
Despotovac,2017,2,2,2,1,2,1,2,2,U,2
Despotovac,2018,2,2,2,1,2,1,2,2,U,2
Despotovac,2019,2,2,2,1,2,1,2,U,U,1
Despotovac,2020,2,2,2,1,2,1,2,U,U,1
Despotovac,2021,2,2,2,1,2,1,2,U,U,1
Paraćin,2012,2,3,2,2,3,2,3,1,1,2
Paraćin,2013,3,3,3,2,2,2,3,1,1,2
Paraćin,2014,3,3,3,2,2,2,2,1,1,2
Paraćin,2015,3,3,3,2,2,2,3,3,1,2
Paraćin,2016,3,3,3,2,2,2,3,3,1,2
Paraćin,2017,3,3,3,2,2,2,3,3,1,2
Paraćin,2018,3,3,3,2,2,3,3,3,1,2
Paraćin,2019,3,3,3,2,2,3,3,U,1,2
Paraćin,2020,3,3,3,2,2,3,3,U,1,2
Paraćin,2021,3,3,3,2,2,3,3,U,1,2
Rekovac,2012,1,2,1,1,1,3,2,1,U,3
Rekovac,2013,1,2,1,1,1,3,2,1,U,1
Rekovac,2014,1,2,1,1,1,3,3,1,U,1
Rekovac,2015,1,2,1,1,1,3,3,1,U,1
Rekovac,2016,1,2,1,1,1,3,2,1,U,1
Rekovac,2017,1,2,1,1,1,3,3,1,U,2
Rekovac,2018,1,2,1,1,1,3,2,2,U,1
Rekovac,2019,1,2,1,1,1,3,2,U,U,1
Rekovac,2020,1,2,1,1,1,3,2,U,U,2
Rekovac,2021,1,2,1,1,1,3,2,U,U,2
Svilajnac,2012,3,2,2,2,2,1,1,1,1,2
Svilajnac,2013,3,2,2,2,2,1,1,1,1,2
Svilajnac,2014,3,2,3,2,2,1,2,1,U,2
Svilajnac,2015,3,2,3,2,2,1,2,2,1,2
Svilajnac,2016,3,2,3,2,1,1,2,2,1,3
Svilajnac,2017,3,2,3,2,1,1,2,3,1,2
Svilajnac,2018,3,2,3,2,1,1,2,3,1,2
Svilajnac,2019,3,2,3,2,1,1,2,U,1,3
Svilajnac,2020,3,2,3,1,1,1,2,U,1,1
Svilajnac,2021,3,2,3,1,1,2,2,U,1,2
Ćuprija,2012,3,3,3,3,1,2,2,1,U,2
Ćuprija,2013,3,3,3,3,1,2,2,1,U,2
Ćuprija,2014,3,3,3,3,1,2,2,1,U,2
Ćuprija,2015,3,3,3,3,1,2,3,3,U,2
Ćuprija,2016,3,3,3,3,1,2,3,3,U,2
Ćuprija,2017,3,3,3,3,1,2,3,3,U,2
Ćuprija,2018,3,3,3,3,1,2,3,3,U,2
Ćuprija,2019,3,3,3,3,1,2,3,U,U,2
